holiday,temp,rain,snow,weather,year,month,day,hour,minute,second,actual,predicted
7,275.59,0,0,1,2013,3,24,18,0,0,3496,3915.853166
7,294.13,0,0,0,2016,8,15,21,0,0,2132,4387.521132
7,291.61,0,0,0,2013,8,8,21,0,0,3042,4393.516794
7,279.76,0,0,4,2017,4,20,0,0,0,592,2117.480809
7,276.15,0,0,0,2012,11,21,3,0,0,412,2362.523907
7,259.38,0,0,1,2012,12,28,0,0,0,652,1786.753786
7,271.68,0,0,1,2013,4,24,6,0,0,5994,2672.446695
7,271.163,0,0,1,2017,1,24,23,0,0,936,4323.452317
7,287.95,0,0,4,2017,4,15,9,0,0,3310,3119.96789
7,277.57,0,0,4,2012,11,7,5,0,0,2619,2533.282881
7,302.18,0,0,1,2016,6,26,15,0,0,4464,3925.957711
7,294.79,0,0,0,2018,8,15,1,0,0,492,2423.109051
7,274.93,0,0,1,2015,12,7,11,0,0,4621,3072.764707
7,287.75,0,0,1,2018,5,18,8,0,0,5321,3033.109577
7,288.03,0,0,1,2016,4,17,6,0,0,1180,2882.998523
7,274.28,0,0,1,2018,4,9,12,0,0,4516,3251.728247
7,274.72,0,0,1,2018,3,25,12,0,0,4628,3257.699867
7,297.28,0,0,1,2018,6,14,12,0,0,5062,3550.485617
7,283.49,0,0,1,2014,5,4,12,0,0,4721,3422.841529
7,280.68,0,0,5,2017,9,7,5,0,0,3116,2536.694624
7,296.69,0,0,0,2018,6,29,6,0,0,5427,2956.138153
7,278.56,0,0,4,2012,11,6,22,0,0,1671,4206.564699
7,294.82,0,0,5,2016,7,23,2,0,0,5,2478.234778
7,273.62,0,0,1,2016,11,18,17,0,0,4328,3631.570099
7,286.26,0,0,5,2016,8,31,4,0,0,872,2523.850072
7,274.15,0,0,1,2017,10,27,15,0,0,5644,3439.194714
7,293.85,0,0,0,2016,8,24,20,0,0,3030,4276.613882
7,289.58,0,0,5,2013,9,18,4,0,0,850,2605.303999
7,285.26,0,0,1,2015,10,9,12,0,0,5084,3351.304238
7,273.45,0,0,5,2013,2,14,22,0,0,3814,4241.568682
7,292.22,0.25,0,4,2016,8,30,4,0,0,881,2626.874536
7,274.56,0,0,1,2014,3,11,21,0,0,2679,4194.9236
7,298.05,0,0,0,2014,6,10,18,0,0,4626,4213.288088
7,264.28,0,0,0,2015,11,29,1,0,0,707,1950.197157
7,301.57,0,0,0,2018,6,4,16,0,0,7024,4028.441736
7,301,0,0,0,2014,7,21,22,0,0,1777,4619.019314
7,279.87,0,0,1,2017,4,30,3,0,0,358,2445.921999
7,289.76,2.85,0,10,2018,9,17,15,0,0,5327,3548.350895
7,278.67,0,0,0,2016,4,27,3,0,0,327,2458.221297
7,294.17,0,0,1,2013,7,13,4,0,0,434,2769.176341
7,289.88,0,0,1,2017,9,26,15,0,0,5811,3686.146893
7,271.1,0,0,1,2013,3,13,16,0,0,6486,3666.578477
7,297.47,0,0,1,2013,5,8,17,0,0,6271,4122.426976
7,264.75,0,0,0,2018,2,18,0,0,0,1169,1979.999494
7,296.76,0.25,0,2,2018,9,3,16,0,0,4017,3881.256575
7,290.96,0.63,0,4,2018,8,25,1,0,0,725,2297.406039
7,300.63,0,0,1,2015,9,3,13,0,0,5513,3695.679061
7,279.72,0,0,0,2018,4,27,8,0,0,6109,2937.423764
7,274.57,1.14,0,4,2014,3,27,16,0,0,6060,3646.485645
7,256.39,0,0,1,2014,2,5,18,0,0,4440,3659.150339
7,299.07,0,0,10,2018,5,28,21,0,0,2338,4322.049909
7,291.7,1.52,0,2,2013,6,23,7,0,0,1264,3016.701687
7,298.21,0,0,0,2016,8,23,11,0,0,4350,3463.705082
7,303.48,0,0,1,2018,6,29,11,0,0,5114,3528.063643
7,266,0,0,8,2016,1,1,1,0,0,1550,2034.16653
7,272.68,0,0,5,2012,12,3,2,0,0,234,2142.467373
7,281.821,0,0,1,2016,10,19,19,0,0,3318,3961.476405
7,285.03,0,0,5,2015,7,2,5,0,0,2696,2661.294587
7,279.87,0,0,3,2012,11,11,1,0,0,922,2187.562749
7,280.69,0,0,2,2017,4,23,7,0,0,1283,2840.330876
7,267.16,0,0,1,2014,2,18,1,0,0,339,2145.304849
7,271.89,0,0,1,2012,11,14,10,0,0,4864,2975.254483
7,298.5,0,0,1,2018,8,6,14,0,0,4814,3739.462424
7,272.65,0,0,5,2015,11,30,10,0,0,3930,2874.753968
7,271.65,0,0,5,2018,3,5,19,0,0,1117,3856.634337
7,297.6,0,0,1,2014,7,18,19,0,0,3807,4265.016694
7,295.73,0,0,10,2018,9,15,4,0,0,502,2564.597874
7,290.09,0,0,0,2016,6,28,22,0,0,2277,4444.722537
7,277.22,0,0,5,2013,4,9,8,0,0,5954,2904.439757
7,294.52,0.25,0,4,2016,8,18,21,0,0,2403,4330.663685
7,285.03,2.79,0,4,2018,9,6,3,0,0,337,2409.628265
7,254.65,0,0,0,2017,12,29,22,0,0,3725,3817.536746
7,273.95,0,0,8,2016,3,19,12,0,0,5108,3172.266211
7,299.45,0,0,0,2017,9,13,12,0,0,4966,3561.7369
7,267.15,0,0,8,2017,12,24,14,0,0,3694,3106.240686
7,292.48,0,0,10,2018,6,11,10,0,0,4270,3154.565643
7,275.62,0,0,1,2017,3,7,23,0,0,1115,4373.993711
7,290.75,0,0,0,2013,7,4,7,0,0,1112,3035.925185
7,289.23,0,0,0,2013,5,6,16,0,0,6466,3921.447358
7,266.03,0,0,0,2017,3,9,23,0,0,2218,4246.671709
7,300.22,0,0,1,2017,7,17,21,0,0,2578,4463.781531
7,287.95,0,0,0,2017,5,8,11,0,0,4623,3365.648164
7,270.51,0,0,5,2016,12,5,6,0,0,5573,2451.313363
7,279.71,0.59,0,4,2014,4,28,23,0,0,3283,4387.028023
7,274.08,0,0,5,2016,12,23,19,0,0,2842,3752.59537
7,271.89,0,0,1,2012,12,10,16,0,0,4685,3548.412842
7,296.78,0,0,0,2016,6,26,22,0,0,1470,4544.542341
7,274.29,0,0,0,2018,4,25,6,0,0,5866,2665.11464
7,298.91,0,0,0,2016,6,8,16,0,0,6566,4009.164352
7,290.32,0,0,0,2013,4,28,22,0,0,2288,4515.816975
7,285.95,0,0,4,2017,8,3,22,0,0,2423,4306.561593
7,296.58,0,0,1,2018,6,20,12,0,0,4824,3534.057791
7,249.27,0,0,0,2014,2,26,4,0,0,790,2183.054852
7,301.48,0,0,1,2018,7,16,16,0,0,6269,3983.780953
7,290.55,0,0,5,2017,6,28,8,0,0,5203,2999.988616
7,282.81,2.96,0,4,2016,4,27,17,0,0,6237,3824.842123
7,296.76,0,0,1,2018,6,24,21,0,0,2556,4410.204638
7,276.61,0,0,0,2017,12,18,23,0,0,1062,4247.29547
7,290.05,3.65,0,4,2013,6,13,12,0,0,5126,3461.039505
7,278.631,0,0,0,2016,10,19,21,0,0,2314,4124.770043
7,285.53,0,0,0,2016,11,13,18,0,0,3291,3923.15235
7,284.79,0,0,5,2017,5,18,1,0,0,353,2259.614917
7,276.95,0,0,1,2018,3,4,14,0,0,4341,3507.015925
7,283.08,0,0,1,2017,9,6,5,0,0,3137,2632.285023
7,285.38,0.25,0,5,2013,6,6,6,0,0,5791,2799.622393
7,274.48,0,0,1,2016,2,6,22,0,0,3615,4288.788882
7,306.86,0,0,1,2016,6,25,15,0,0,4298,3995.374436
7,270.39,0,0,8,2013,11,26,3,0,0,343,2142.354382
7,290.07,0,0,1,2016,6,30,23,0,0,1473,4525.008252
7,296.33,2.38,0,4,2015,9,2,3,0,0,396,2614.40684
7,273.74,0,0,1,2013,4,19,4,0,0,718,2512.680112
7,292.62,1.06,0,4,2018,9,5,0,0,0,522,2228.791409
7,285.97,0,0,1,2013,6,9,3,0,0,930,2572.050015
7,291.22,0,0,0,2016,9,19,9,0,0,4728,3154.593495
7,297.28,0,0,1,2015,7,20,18,0,0,4342,4148.896173
7,251.23,0,0,1,2013,2,1,23,0,0,1517,4087.330966
7,298.65,0,0,1,2017,6,17,12,0,0,4624,3579.265672
7,273.18,0,0,0,2013,4,2,15,0,0,5875,3609.617989
7,301.69,0,0,4,2018,6,17,1,0,0,866,2494.524591
7,267.5,0,0,0,2014,3,16,13,0,0,4429,3321.336725
7,288.54,0,0,0,2016,7,4,4,0,0,304,2675.498334
7,274.93,0,0,5,2016,12,25,20,0,0,2016,3860.465572
7,296.58,0,0,0,2017,7,27,10,0,0,4537,3342.451006
7,258.8,0.25,0,4,2014,1,31,13,0,0,5043,3151.407444
7,276.89,0,0,1,2013,1,11,14,0,0,5387,3590.363305
7,274.86,0,0,1,2018,3,3,7,0,0,2050,2794.893948
7,279.14,0,0,0,2012,12,4,22,0,0,1811,4260.520299
7,276.28,0,0,2,2017,5,1,15,0,0,5258,3562.682827
7,272.15,0,0,8,2015,11,26,13,0,0,2987,3119.514449
7,284.48,0,0,0,2018,5,10,12,0,0,5268,3398.53358
7,272.85,0,0,5,2013,1,28,14,0,0,4799,3454.277389
7,300.45,0,0,4,2016,6,10,19,0,0,3794,4262.661308
7,284.24,0.25,0,5,2018,8,29,6,0,0,5902,2667.743143
7,290.14,0,0,0,2015,9,17,22,0,0,2590,4420.457067
7,273.82,0,0,1,2013,1,30,10,0,0,4389,3135.806527
7,291.24,0,0,1,2014,4,21,11,0,0,4645,3437.0759
7,290.55,0,0,4,2018,6,2,22,0,0,2808,4395.096754
7,285.91,0,0,0,2016,6,8,0,0,0,1612,2258.944076
7,256.95,0,0,0,2013,1,14,2,0,0,222,2140.57573
7,292.612,0,0,1,2016,10,15,11,0,0,4079,3343.15283
7,251.63,0,0,0,2013,12,6,4,0,0,770,2089.320676
7,271.73,0,0,0,2018,2,18,23,0,0,1152,4324.872876
7,254.35,0,0,0,2018,2,4,20,0,0,1855,3792.834535
7,278.42,0,0,1,2015,11,6,3,0,0,393,2360.734715
7,267,0,0,1,2018,2,17,4,0,0,386,2389.10379
7,270.8,0,0,5,2016,2,2,19,0,0,1242,3887.111674
7,250.22,0,0,0,2018,1,12,10,0,0,3988,2765.129657
7,274.02,0,0,8,2016,11,23,4,0,0,867,2260.427063
7,275.95,0,0,5,2017,3,27,6,0,0,5574,2640.878997
7,276.23,0,0,4,2012,10,26,8,0,0,5856,2802.69555
7,287.37,0,0,4,2018,9,20,3,0,0,344,2428.992923
7,287.27,0,0,1,2014,5,21,11,0,0,4878,3362.992362
7,275.3,0,0,1,2018,3,19,3,0,0,348,2394.724537
7,269.94,0,0,0,2013,4,2,12,0,0,5082,3269.725676
7,293.65,0,0,1,2018,5,3,20,0,0,3325,4305.017974
7,269.85,0,0,1,2018,1,24,16,0,0,6395,3609.788913
7,287.28,0,0,0,2012,10,22,20,0,0,2434,4197.977883
7,273.86,0,0,8,2015,12,16,4,0,0,904,2261.10905
7,264.57,0,0,0,2016,3,2,1,0,0,477,2099.066757
7,277.21,0,0,0,2016,2,26,18,0,0,5367,3932.819768
7,296.57,0,0,2,2014,7,12,11,0,0,4144,3461.160745
7,275.02,0,0,8,2016,11,29,5,0,0,2706,2366.356023
7,276.02,0,0,1,2012,11,15,2,0,0,294,2254.435083
7,286.83,0,0,2,2014,7,2,1,0,0,435,2354.007479
7,276.35,0,0,3,2013,11,20,23,0,0,1010,4260.334166
7,297.73,0,0,4,2016,7,11,12,0,0,4273,3523.192872
7,285.28,0,0,0,2017,10,23,0,0,0,638,2158.080273
7,296.64,0,0,1,2016,7,4,21,0,0,2471,4436.764994
7,289.4,0,0,5,2013,6,11,8,0,0,6171,3048.196647
7,274.15,0,0,5,2016,12,24,23,0,0,1828,4142.651493
7,284.32,0,0,5,2016,5,12,0,0,0,573,2173.291821
7,297.85,0,0,1,2016,5,29,17,0,0,3572,4070.696381
7,292.8,0,0,5,2016,8,24,7,0,0,6068,2919.194283
7,269.79,0,0,1,2017,12,8,11,0,0,5083,2972.903366
7,284.29,0,0,3,2016,4,20,3,0,0,350,2502.956169
7,306.37,0,0,0,2016,7,20,16,0,0,5952,4089.695231
7,271.88,0,0,1,2016,11,27,0,0,0,969,1939.063353
7,293.93,0,0,0,2018,8,13,6,0,0,5546,2900.192552
7,290.16,0,0,0,2016,8,30,22,0,0,1730,4411.529891
7,286.62,0,0,5,2017,7,8,4,0,0,433,2557.088102
7,271,0,0,1,2013,2,15,4,0,0,732,2508.925621
7,266.01,0,0,1,2018,2,21,16,0,0,6795,3540.704681
7,292.11,0.25,0,5,2016,7,10,9,0,0,3062,3134.717823
7,287.77,0,0,0,2013,4,29,1,0,0,383,2429.674119
7,258.33,0,0,0,2017,1,12,10,0,0,4387,2895.493364
7,289.36,0,0,4,2016,5,29,6,0,0,966,2829.342222
7,258.46,0,0,8,2016,1,9,14,0,0,4570,3183.443403
7,261.53,0,0,5,2018,1,11,10,0,0,3559,2857.062092
7,296.08,0,0,2,2018,6,16,14,0,0,4900,3711.045983
7,290.02,0,0,4,2017,8,14,2,0,0,277,2404.333289
7,284.4,0,0,1,2012,10,14,18,0,0,4080,3954.256338
7,301.76,0,0,1,2017,7,31,17,0,0,5816,4081.751668
7,286.86,0,0,1,2016,4,18,6,0,0,5872,2864.869401
7,289.37,0,0,1,2017,9,10,7,0,0,1468,2915.093831
7,273.05,0,0,1,2013,1,8,12,0,0,4589,3342.320282
7,283.3,0,0,2,2016,4,19,9,0,0,5582,3089.495687
7,278.28,0,0,0,2017,5,3,6,0,0,6054,2741.934638
7,275.27,0,0,1,2014,4,2,12,0,0,5017,3320.873093
7,284.9,0,0,0,2015,8,25,8,0,0,5092,2986.466485
7,274.71,0,0,5,2017,1,22,3,0,0,388,2367.525629
7,255.15,0,0,1,2013,12,15,5,0,0,490,2214.099566
7,267.87,0,0,0,2018,3,14,5,0,0,2785,2501.230196
7,278.66,0,0,0,2012,11,9,10,0,0,4719,3094.215174
7,293.76,0,0,0,2015,7,1,20,0,0,3144,4326.999743
7,272.53,0,0,3,2012,12,1,7,0,0,2192,2659.669639
7,276.67,0,0,1,2014,4,7,6,0,0,5721,2751.06359
7,292.75,0,0,0,2018,7,16,2,0,0,297,2505.858736
7,273.4,0,0,1,2015,12,21,14,0,0,5394,3328.492915
7,296.35,0,0,0,2017,6,15,22,0,0,2700,4537.763466
7,277.55,0,0,5,2017,11,14,9,0,0,5531,2841.644323
7,261,0,0,1,2013,12,25,2,0,0,282,1996.696444
7,250.56,0,0,1,2017,1,13,8,0,0,5549,2571.020566
7,297.69,0,0,1,2013,7,10,22,0,0,2109,4579.009293
7,287.17,0.84,0,5,2013,6,6,18,0,0,4919,3996.053701
7,295.26,0,0,0,2018,9,15,6,0,0,1469,2901.485324
7,295.99,0.3,0,4,2014,7,6,9,0,0,2253,3234.146648
7,271.81,0,0,1,2016,12,21,6,0,0,4477,2513.265392
7,259.5,0,0,8,2016,1,19,20,0,0,2660,3773.407003
7,300.35,0,0,1,2017,7,29,13,0,0,4473,3673.148917
7,291.38,0,0,4,2016,5,27,18,0,0,4252,4031.124318
7,279.02,0,0,5,2016,11,27,22,0,0,1376,4129.269296
7,271.62,0,0,5,2014,1,10,20,0,0,2706,4028.141638
7,294.02,0,0,10,2018,6,26,2,0,0,297,2381.435977
7,273.86,0,0,8,2017,1,31,5,0,0,2786,2496.22301
7,302.31,0,0,0,2013,7,6,14,0,0,3957,3885.38815
7,260.43,0,0,0,2018,1,29,2,0,0,230,2116.618243
7,273.95,0,0,1,2016,12,24,4,0,0,465,2346.401718
7,281.15,0,0,0,2016,5,3,5,0,0,2878,2698.2156
7,280.29,0,0,1,2013,11,20,2,0,0,262,2299.799838
7,286.53,0,0,0,2015,10,11,7,0,0,725,2895.08377
7,299.88,0,0,0,2016,6,21,14,0,0,5571,3814.872262
7,299.35,0,0,0,2016,8,14,17,0,0,3892,4074.76171
7,286.91,0,0,5,2013,5,28,21,0,0,2404,4278.038564
7,259.58,0,0,3,2012,12,13,0,0,0,590,1775.43063
7,284.21,0,0,2,2018,9,21,8,0,0,5653,2899.113748
7,296.88,0,0,1,2013,5,9,13,0,0,5253,3722.70618
7,274.95,0,0,5,2016,4,5,16,0,0,6598,3619.952221
7,275.09,0,0,8,2016,12,4,18,0,0,3158,3644.852023
7,291.65,0,0,5,2018,8,18,1,0,0,806,2299.767196
7,259.25,0,0,1,2016,1,4,7,0,0,6234,2621.641804
7,282.42,0,0,2,2017,5,21,9,0,0,2888,3046.634682
7,299.58,0,0,0,2013,8,30,22,0,0,2546,4584.758289
7,290.83,0,0,0,2013,9,16,14,0,0,5191,3675.162568
7,291.65,0.25,0,4,2013,7,27,14,0,0,4591,3648.471144
7,287.49,0,0,1,2015,8,27,3,0,0,376,2519.789314
7,273.39,0,0,0,2014,4,9,2,0,0,277,2325.875831
7,296.77,0,0,1,2017,6,12,11,0,0,4515,3459.445027
7,272.08,0,0,5,2013,4,12,9,0,0,5197,2923.751707
7,283.8,0,0,1,2012,10,17,23,0,0,1160,4429.972647
7,266.69,0,0,0,2016,12,31,11,0,0,3750,2930.575517
7,290.88,0.25,0,4,2018,8,28,16,0,0,6657,3755.837643
7,267.72,0,0,0,2016,11,21,5,0,0,2587,2386.932935
7,295.33,2.03,0,10,2015,9,17,8,0,0,5515,2982.600951
7,251.54,0,0,1,2017,12,30,17,0,0,4376,3268.60527
7,266.49,0,0,0,2014,3,16,0,0,0,1400,2038.862472
7,274.43,0,0,1,2014,4,18,9,0,0,4962,2999.517148
7,284.35,0,0,5,2012,12,4,10,0,0,4489,3092.087534
7,295.01,0,0,0,2018,8,3,12,0,0,5073,3511.405724
7,288.12,0,0,1,2013,6,8,22,0,0,3254,4457.314856
7,297.49,0,0,4,2017,6,30,15,0,0,5602,3796.816997
7,270.15,0,0,1,2013,3,1,19,0,0,4210,3957.646187
7,286.42,0,0,1,2017,7,8,5,0,0,841,2711.171067
7,263.53,0,0,8,2018,1,2,21,0,0,2834,3923.651575
7,293.65,5.59,0,5,2013,7,14,8,0,0,2260,3091.847086
7,273.59,0,0,0,2016,11,22,0,0,0,460,1984.08807
7,281.28,0,0,1,2016,3,30,17,0,0,6672,3859.693694
7,251.56,0,0,1,2013,1,25,6,0,0,5269,2425.646414
7,254.55,0,0,0,2017,1,5,12,0,0,4441,3042.52662
7,298.32,0,0,0,2015,9,15,12,0,0,4908,3566.882161
7,275.85,0,0,1,2013,11,25,12,0,0,4844,3204.923308
7,293.47,0,0,1,2013,7,31,14,0,0,5655,3715.515827
7,297.07,0,0,1,2015,7,2,14,0,0,5601,3774.359724
7,270.35,0,0,3,2017,2,7,6,0,0,5611,2625.536552
7,264.74,0,0,0,2018,2,11,14,0,0,4886,3352.319077
7,296.57,0,0,0,2016,4,14,14,0,0,5672,3805.88878
7,305.95,0,0,1,2017,7,6,17,0,0,5833,4168.806702
7,282.53,0,0,0,2018,4,22,22,0,0,1906,4348.882262
7,275.42,0,0,2,2015,12,16,13,0,0,4939,3250.786321
7,248.22,0,0,0,2016,1,11,4,0,0,830,2175.562549
7,264.61,0,0,8,2017,12,6,9,0,0,5485,2600.141983
7,293.96,0,0,0,2016,9,8,0,0,0,7,2328.346041
7,264.19,0,0,8,2012,12,30,14,0,0,4524,3116.097983
7,270.15,0,0,1,2015,11,24,0,0,0,523,1928.746195
7,286.08,0,0,0,2017,9,8,10,0,0,4526,3176.509431
7,248.57,0,0,1,2014,3,3,5,0,0,2502,2263.161398
7,289.44,0,0,1,2015,7,1,11,0,0,4469,3371.354632
7,290.32,0,0,0,2015,7,22,5,0,0,3023,2792.287062
7,274.49,0,0,1,2017,2,23,12,0,0,5232,3284.341715
7,291.35,0,0,0,2015,6,30,22,0,0,2020,4472.928543
7,281.59,0,0,0,2016,11,10,2,0,0,422,2308.415223
7,285.55,0,0,0,2018,9,9,4,0,0,353,2570.77049
7,284.84,0,0,1,2013,10,14,14,0,0,5397,3558.757423
7,259.77,0,0,1,2013,1,18,5,0,0,2316,2455.325871
7,295.08,0,0,1,2017,7,23,11,0,0,3960,3407.310709
7,271.65,0,0,5,2012,12,3,4,0,0,802,2322.450439
7,268.01,0,0,0,2018,3,1,7,0,0,6275,2711.741442
7,273.36,0,0,1,2016,3,18,1,0,0,404,2196.100688
7,266.43,0,0,0,2018,4,6,14,0,0,5363,3350.030417
7,257.61,0,0,8,2017,12,28,7,0,0,3699,2280.094133
7,275.12,0,0,1,2014,3,20,21,0,0,3146,4193.806943
7,292.07,0,0,0,2015,10,20,15,0,0,5891,3746.867236
7,270.61,0,0,1,2012,11,25,18,0,0,3749,3725.318604
7,266.93,0,0,0,2017,12,23,14,0,0,4305,3223.03673
7,274.52,0,0,4,2013,4,6,18,0,0,4160,3858.126065
7,274.55,0,0,0,2014,4,9,0,0,0,574,2147.792306
7,301.49,0,0,0,2017,7,10,19,0,0,3220,4309.410269
7,298.4,0,0,0,2013,9,27,21,0,0,3132,4457.024948
7,255.86,0,0,1,2018,2,1,21,0,0,2807,3900.64266
7,298.51,0.28,0,10,2015,9,16,20,0,0,3275,4200.072788
7,286.82,0,0,4,2017,5,23,21,0,0,3205,4249.315619
7,271.22,0,0,8,2013,4,14,7,0,0,982,2669.469206
7,294.46,0,0,0,2013,7,5,9,0,0,3486,3284.135177
7,250.15,0,0,0,2014,2,10,9,0,0,4793,2700.028546
7,273.28,0,0,8,2013,3,16,18,0,0,4386,3786.260603
7,286.86,0,0,4,2013,9,15,4,0,0,295,2583.5317
7,277.53,0,0,5,2013,4,9,7,0,0,7110,2811.452795
7,296.03,0,0,0,2014,7,2,16,0,0,6617,3980.930428
7,296.44,0,0,1,2016,7,10,22,0,0,1721,4525.159731
7,293.17,0,0,0,2016,6,10,4,0,0,839,2753.026165
7,271.82,0,0,1,2013,3,27,0,0,0,563,2102.36725
7,289.81,2.03,0,4,2016,9,22,2,0,0,218,2389.048894
7,274.08,0,0,5,2015,12,1,6,0,0,5418,2519.472278
7,277.71,0,0,0,2016,3,29,5,0,0,2666,2653.235166
7,265.23,0,0,0,2012,11,27,13,0,0,4884,3171.929317
7,266.63,0,0,5,2013,2,23,7,0,0,1943,2669.866998
7,279.3,0,0,2,2017,4,26,3,0,0,344,2426.854088
7,262.28,0,0,0,2014,3,22,4,0,0,373,2361.213592
7,281.64,0,0,0,2013,9,29,3,0,0,393,2454.764322
7,289.96,0,0,5,2017,5,16,8,0,0,5490,3019.841164
7,279.72,0,0,1,2014,4,19,0,0,0,1246,2198.13086
7,287.88,0,0,4,2017,5,17,21,0,0,2348,4271.003712
7,277.65,0,0,1,2018,1,20,16,0,0,4757,3727.894383
7,274.77,0,0,1,2012,10,7,8,0,0,2232,2845.610612
7,290.82,0,0,5,2018,8,10,5,0,0,2854,2685.971945
7,275.45,0,0,0,2017,12,19,0,0,0,591,1986.429815
7,270.02,0,0,1,2013,3,18,16,0,0,5339,3645.631402
7,292.53,0,0,4,2017,8,17,5,0,0,2950,2730.459186
7,293.88,0,0,0,2016,9,17,15,0,0,4342,3780.627354
7,270.08,0,0,8,2017,3,1,7,0,0,3683,2634.872163
7,275.42,0,0,0,2017,1,18,12,0,0,4891,3334.04367
7,282.49,0,0,2,2017,5,21,8,0,0,1970,2950.140875
7,295.23,0,0,0,2016,8,26,16,0,0,5876,3904.645181
7,283.96,0.25,0,4,2018,9,21,9,0,0,4981,2963.265466
7,289.02,0,0,5,2017,8,26,5,0,0,858,2655.000114
7,275.03,0,0,2,2012,12,16,9,0,0,2300,2890.605896
7,295.68,0.28,0,4,2016,8,4,11,0,0,4517,3386.916519
7,273.95,0,0,3,2016,12,24,10,0,0,3001,2901.75719
7,297.49,0,0,1,2016,7,7,11,0,0,4350,3470.918934
7,288.89,0,0,0,2017,8,13,1,0,0,982,2350.827212
7,267.55,0,0,0,2017,11,23,6,0,0,834,2468.037465
7,285.36,0,0,5,2017,10,7,9,0,0,3654,2979.070159
7,284.61,0,0,1,2018,9,21,13,0,0,4901,3407.413848
7,273.52,0,0,1,2017,3,31,8,0,0,5944,2855.761148
7,266.36,0,0,1,2017,12,21,10,0,0,4792,2811.835761
7,292.73,3.91,0,4,2014,6,1,10,0,0,3668,3305.737162
7,282.67,0,0,1,2016,5,1,10,0,0,3601,3195.203137
7,298.88,0,0,1,2018,6,15,10,0,0,4801,3377.798052
7,275.34,0,0,4,2012,12,16,4,0,0,271,2377.808036
7,271.02,0,0,0,2017,4,7,4,0,0,806,2452.760778
7,268.15,0,0,0,2016,11,20,2,0,0,594,2101.699375
7,283.96,0.25,0,5,2018,9,21,9,0,0,4981,2948.393291
7,274.18,0,0,1,2013,3,24,19,0,0,3024,3992.76709
7,289.51,0,0,0,2016,4,16,2,0,0,638,2530.462946
7,291.49,1.35,0,5,2015,9,24,4,0,0,879,2603.464868
7,268.65,0,0,0,2017,3,13,13,0,0,4470,3305.655374
7,271.76,0,0,1,2012,10,29,3,0,0,316,2291.314143
7,285.949,0,0,1,2016,10,25,17,0,0,5825,3820.561329
7,273.72,0,0,2,2016,12,25,2,0,0,348,2132.102288
7,274.84,0,0,5,2017,1,30,18,0,0,4362,3823.908686
7,293.55,0,0,10,2018,6,9,15,0,0,3957,3659.85002
7,295.58,0,0,5,2018,7,13,3,0,0,373,2573.465808
7,269.21,0,0,1,2018,4,14,18,0,0,1068,3757.579702
7,288.47,0,0,1,2016,6,8,9,0,0,5394,3159.127978
7,271.09,0,0,8,2018,4,14,9,0,0,1755,2803.295029
7,293.95,0,0,0,2018,6,10,0,0,0,1226,2350.633698
7,274.01,0,0,5,2016,12,25,1,0,0,659,1994.206564
7,286.72,0,0,1,2018,5,10,20,0,0,3310,4196.525052
7,275.9,0,0,1,2012,11,1,11,0,0,5073,3144.796963
7,269.69,0,0,0,2018,3,31,16,0,0,4222,3582.941441
7,249.64,0,0,0,2014,1,22,23,0,0,924,4061.484843
7,277.91,0,0,1,2013,5,6,9,0,0,5047,3058.552553
7,295.01,0,0,1,2015,9,7,10,0,0,3334,3316.877519
7,275.15,0,0,8,2018,3,5,12,0,0,3719,3180.542839
7,290.95,0,0,5,2018,8,21,9,0,0,5053,3066.57223
7,294.43,0,0,5,2016,8,28,11,0,0,4238,3328.945131
7,277.09,0,0,0,2013,5,25,6,0,0,1231,2749.261254
7,270.79,0,0,1,2013,2,28,22,0,0,2191,4247.724284
7,292.22,0,0,0,2017,6,13,3,0,0,310,2626.666921
7,275.35,0,0,1,2018,1,21,21,0,0,2433,4180.837052
7,289,0,0,1,2018,9,9,22,0,0,1534,4361.608673
7,287.59,0,0,4,2016,9,23,3,0,0,358,2452.83093
7,288.35,0,0,3,2017,5,16,3,0,0,347,2538.477246
7,272.99,0,0,0,2012,10,31,1,0,0,346,2127.059112
7,267.81,0,0,0,2016,12,28,5,0,0,2396,2364.940735
7,290.75,0,0,1,2015,7,7,11,0,0,4477,3384.29663
7,269.332,0,0,1,2018,4,11,0,0,0,562,2007.162646
7,292.84,0,0,1,2015,7,8,10,0,0,4610,3316.28551
7,287.31,0,0,0,2014,6,12,6,0,0,5781,2884.090637
7,295.18,0,0,1,2013,6,30,12,0,0,4323,3562.576558
7,293.35,0,0,1,2017,8,13,12,0,0,4161,3473.806907
7,298.15,0,0,0,2013,7,1,12,0,0,5184,3634.735844
7,264.69,0,0,0,2017,2,6,4,0,0,811,2393.449971
7,284.86,0,0,1,2017,10,6,10,0,0,4719,3129.802823
7,263.59,0,0,0,2014,3,25,22,0,0,1824,4132.55482
7,285.26,0,0,0,2014,5,21,23,0,0,1089,4518.694357
7,292.56,0,0,1,2017,8,18,21,0,0,3838,4334.747002
7,270.15,0,0,1,2013,11,21,18,0,0,4670,3710.868589
7,290.87,0,0,2,2018,6,19,10,0,0,4244,3241.751918
7,265.62,0,0,1,2012,12,6,2,0,0,273,2095.696628
7,276.4,0,0,2,2016,11,30,12,0,0,4520,3157.336631
7,294.32,0,0,1,2016,5,8,19,0,0,4046,4235.848168
7,270.46,0,0,0,2017,4,7,6,0,0,5386,2639.611414
